user_id,edition_id,read
2143371,2895397,0
2143371,2895399,0
2143371,2895401,0
2142578,2895389,0
2142578,2895397,0
2142578,2895400,0
2142578,2895401,0
2143220,2895390,0
2143220,2895396,0
2143220,2895398,0
2143220,2895401,0
2142838,2895389,0
2142838,2895396,0
2142838,2895399,0
2142838,2895401,0
2142431,2895390,0
2142431,2895396,0
2142431,2895398,0
2142431,2895401,0
2143057,2895389,0
2143057,2895396,0
2143057,2895399,0
2143057,2895401,0
2142650,2895390,0
2142650,2895396,0
2142650,2895399,0
2142650,2895401,0
2143317,2895390,0
2143317,2895397,0
2143317,2895398,0
2143317,2895401,0
2142910,2895389,0
2142910,2895397,0
2142910,2895398,0
2142910,2895401,0
2142180,2895390,0
2142180,2895396,0
2142180,2895400,0
2142180,2895401,0
2142503,2895389,0
2142503,2895397,0
2142503,2895398,0
2142503,2895401,0
2143129,2895390,0
2143129,2895397,0
2143129,2895399,0
2143129,2895401,0
2142747,2895389,0
2142747,2895396,0
2142747,2895398,0
2142747,2895401,0
2143389,2895390,0
2143389,2895396,0
2143389,2895399,0
2143389,2895401,0
2142340,2895389,0
2142340,2895397,0
2142340,2895399,0
2142340,2895401,0
2142840,2895390,0
2142840,2895397,0
2142840,2895398,0
2142840,2895401,0
2142433,2895389,0
2142433,2895396,1
2142433,2895398,0
2142433,2895401,0
2143075,2895390,0
2143075,2895396,0
2143075,2895399,0
2143075,2895401,0
2142668,2895390,0
2142668,2895396,0
2142668,2895398,0
2142668,2895401,0
2143335,2895389,0
2143335,2895397,0
2143335,2895400,0
2143335,2895401,0
2142286,2895390,0
2142286,2895396,0
2142286,2895398,0
2142286,2895401,0
2142912,2895389,0
2142912,2895397,0
2142912,2895400,0
2142912,2895401,0
2142198,2895389,0
2142198,2895396,0
2142198,2895398,0
2142198,2895401,0
2142505,2895390,0
2142505,2895397,0
2142505,2895398,0
2142505,2895401,0
2143147,2895389,0
2143147,2895396,0
2143147,2895399,0
2143147,2895401,0
2142765,2895390,0
2142765,2895396,0
2142765,2895399,0
2142765,2895401,0
2143407,2895390,0
2143407,2895396,0
2143407,2895398,0
2143407,2895401,0
2142358,2895390,0
2142358,2895397,0
2142358,2895398,0
2142358,2895401,1
2142984,2895389,0
2142984,2895397,0
2142984,2895399,0
2142984,2895401,0
2143244,2895390,0
2143244,2895397,0
2143244,2895399,0
2143244,2895401,0
2142451,2895390,0
2142451,2895397,0
2142451,2895398,0
2142451,2895401,0
2142686,2895390,0
2142686,2895396,0
2142686,2895398,0
2142686,2895401,1
2143337,2895390,0
2143337,2895396,0
2143337,2895399,0
2143337,2895401,0
2142288,2895389,1
2142288,2895397,0
2142288,2895400,0
2142288,2895401,0
2142930,2895390,0
2142930,2895396,0
2142930,2895398,0
2142930,2895401,0
2142200,2895389,0
2142200,2895396,0
2142200,2895398,0
2142200,2895401,0
2078036,2895389,0
2078036,2895396,0
2078036,2895398,0
2078036,2895401,0
2142523,2895389,0
2142523,2895396,0
2142523,2895398,0
2142523,2895401,0
2143165,2895389,0
2143165,2895396,0
2143165,2895399,0
2143165,2895401,0
2142783,2895389,0
2142783,2895396,0
2142783,2895398,0
2142783,2895401,0
2143409,2895390,0
2143409,2895396,0
2143409,2895399,0
2143409,2895401,0
2142360,2895390,0
2142360,2895397,0
2142360,2895399,0
2142360,2895401,0
2143002,2895390,0
2143002,2895397,0
2143002,2895400,0
2143002,2895401,0
2142595,2895390,0
2142595,2895397,0
2142595,2895399,0
2142595,2895401,0
2143262,2895389,0
2143262,2895397,0
2143262,2895400,0
2143262,2895401,0
2142213,2895389,0
2142213,2895397,0
2142213,2895399,0
2142213,2895401,0
2142855,2895390,0
2142855,2895396,0
2142855,2895400,0
2142855,2895401,0
2142688,2895389,0
2142688,2895397,1
2142688,2895399,0
2142688,2895401,0
2143355,2895389,0
2143355,2895397,0
2143355,2895398,0
2143355,2895401,0
2142306,2895389,0
2142306,2895396,1
2142306,2895400,0
2142306,2895401,0
2142541,2895389,0
2142541,2895397,0
2142541,2895398,0
2142541,2895401,0
2143183,2895390,0
2143183,2895396,0
2143183,2895400,0
2143183,2895401,0
2143427,2895390,0
2143427,2895397,0
2143427,2895398,0
2143427,2895401,0
2142378,2895390,0
2142378,2895397,0
2142378,2895400,0
2142378,2895401,0
2143020,2895389,0
2143020,2895396,0
2143020,2895400,0
2143020,2895401,0
2142613,2895390,0
2142613,2895397,0
2142613,2895398,0
2142613,2895401,0
2143264,2895390,0
2143264,2895396,0
2143264,2895399,0
2143264,2895401,0
2142231,2895390,0
2142231,2895396,0
2142231,2895399,0
2142231,2895401,0
2142857,2895390,0
2142857,2895397,0
2142857,2895400,0
2142857,2895401,0
2142706,2895390,0
2142706,2895397,0
2142706,2895398,0
2142706,2895401,0
2142324,2895390,0
2142324,2895397,0
2142324,2895399,0
2142324,2895401,0
2142966,2895389,0
2142966,2895397,0
2142966,2895400,0
2142966,2895401,0
2142559,2895389,0
2142559,2895396,0
2142559,2895398,0
2142559,2895401,0
2143185,2895389,0
2143185,2895397,0
2143185,2895400,0
2143185,2895401,0
2142803,2895390,0
2142803,2895397,0
2142803,2895400,0
2142803,2895401,0
2143445,2895390,0
2143445,2895397,0
2143445,2895399,1
2143445,2895401,0
2142396,2895390,0
2142396,2895397,0
2142396,2895398,0
2142396,2895401,0
2143038,2895390,0
2143038,2895397,0
2143038,2895399,0
2143038,2895401,0
2142631,2895390,0
2142631,2895397,0
2142631,2895399,0
2142631,2895401,0
2143282,2895389,0
2143282,2895397,0
2143282,2895399,0
2143282,2895401,1
2142233,2895389,0
2142233,2895396,0
2142233,2895399,0
2142233,2895401,0
2142875,2895390,0
2142875,2895396,0
2142875,2895398,0
2142875,2895401,0
2142468,2895389,0
2142468,2895397,0
2142468,2895399,0
2142468,2895401,0
2143110,2895389,0
2143110,2895397,0
2143110,2895400,0
2143110,2895401,1
2142968,2895389,0
2142968,2895396,0
2142968,2895398,0
2142968,2895401,0
2142561,2895389,0
2142561,2895397,0
2142561,2895398,0
2142561,2895401,0
2142821,2895389,0
2142821,2895396,0
2142821,2895400,0
2142821,2895401,0
2143040,2895390,0
2143040,2895397,0
2143040,2895398,0
2143040,2895401,0
2142633,2895390,0
2142633,2895397,1
2142633,2895398,0
2142633,2895401,0
2143300,2895390,0
2143300,2895396,0
2143300,2895398,0
2143300,2895401,0
2142251,2895389,0
2142251,2895397,0
2142251,2895398,0
2142251,2895401,0
2142893,2895390,0
2142893,2895396,0
2142893,2895399,0
2142893,2895401,0
2142163,2895390,0
2142163,2895397,0
2142163,2895400,0
2142163,2895401,0
2142486,2895390,0
2142486,2895396,0
2142486,2895398,0
2142486,2895401,0
2142730,2895389,0
2142730,2895397,0
2142730,2895400,0
2142730,2895401,0
2143372,2895390,0
2143372,2895396,0
2143372,2895399,0
2143372,2895401,0
2142579,2895389,0
2142579,2895397,0
2142579,2895399,0
2142579,2895401,0
2142839,2895389,0
2142839,2895396,0
2142839,2895400,0
2142839,2895401,0
2142416,2895390,0
2142416,2895396,0
2142416,2895398,0
2142416,2895401,0
2143058,2895389,0
2143058,2895396,0
2143058,2895400,0
2143058,2895401,0
2142651,2895390,0
2142651,2895396,0
2142651,2895399,0
2142651,2895401,0
2143318,2895389,0
2143318,2895397,0
2143318,2895398,0
2143318,2895401,0
2142269,2895390,0
2142269,2895396,0
2142269,2895398,0
2142269,2895401,0
2142911,2895390,0
2142911,2895397,0
2142911,2895398,0
2142911,2895401,0
2142181,2895389,0
2142181,2895397,0
2142181,2895399,0
2142181,2895401,0
2142488,2895390,0
2142488,2895397,0
2142488,2895399,0
2142488,2895401,0
2143130,2895390,0
2143130,2895397,0
2143130,2895400,0
2143130,2895401,0
2142748,2895390,0
2142748,2895397,0
2142748,2895399,1
2142748,2895401,0
2143390,2895389,0
2143390,2895397,0
2143390,2895400,0
2143390,2895401,0
2142341,2895389,0
2142341,2895397,0
2142341,2895398,0
2142341,2895401,0
2142983,2895389,0
2142983,2895396,0
2142983,2895399,0
2142983,2895401,0
2142434,2895389,0
2142434,2895396,0
2142434,2895398,0
2142434,2895401,0
2143076,2895390,0
2143076,2895396,0
2143076,2895400,0
2143076,2895401,0
2142669,2895389,0
2142669,2895396,0
2142669,2895400,0
2142669,2895401,0
2143320,2895390,0
2143320,2895397,0
2143320,2895398,0
2143320,2895401,0
2142913,2895389,0
2142913,2895396,0
2142913,2895399,0
2142913,2895401,0
2142199,2895389,0
2142199,2895397,0
2142199,2895398,0
2142199,2895401,0
2142506,2895389,0
2142506,2895396,0
2142506,2895400,0
2142506,2895401,0
2143148,2895390,0
2143148,2895397,0
2143148,2895399,0
2143148,2895401,0
2142766,2895389,0
2142766,2895397,0
2142766,2895399,0
2142766,2895401,0
2143392,2895389,0
2143392,2895396,0
2143392,2895398,0
2143392,2895401,0
2142359,2895389,0
2142359,2895396,0
2142359,2895400,0
2142359,2895401,0
2142985,2895389,0
2142985,2895397,0
2142985,2895399,0
2142985,2895401,0
2143245,2895389,0
2143245,2895396,0
2143245,2895399,0
2143245,2895401,0
2142452,2895390,0
2142452,2895396,0
2142452,2895400,0
2142452,2895401,0
2143094,2895390,0
2143094,2895396,0
2143094,2895398,0
2143094,2895401,0
2142687,2895390,0
2142687,2895396,0
2142687,2895399,1
2142687,2895401,0
2143338,2895390,0
2143338,2895397,0
2143338,2895400,0
2143338,2895401,0
2142289,2895390,0
2142289,2895397,0
2142289,2895398,0
2142289,2895401,0
2142931,2895390,0
2142931,2895397,0
2142931,2895399,0
2142931,2895401,0
2142201,2895389,0
2142201,2895396,0
2142201,2895399,0
2142201,2895401,0
2123156,2895389,0
2123156,2895396,0
2123156,2895398,0
2123156,2895401,0
2142524,2895390,0
2142524,2895397,0
2142524,2895399,0
2142524,2895401,0
2143166,2895389,0
2143166,2895396,0
2143166,2895400,0
2143166,2895401,0
2142768,2895390,0
2142768,2895397,0
2142768,2895400,0
2142768,2895401,0
2143410,2895389,0
2143410,2895397,0
2143410,2895400,0
2143410,2895401,0
2142361,2895389,0
2142361,2895397,0
2142361,2895398,0
2142361,2895401,0
2143003,2895390,0
2143003,2895397,0
2143003,2895400,0
2143003,2895401,0
2142596,2895390,0
2142596,2895396,0
2142596,2895400,0
2142596,2895401,0
2143263,2895389,0
2143263,2895396,0
2143263,2895400,0
2143263,2895401,0
2142214,2895389,0
2142214,2895397,0
2142214,2895398,0
2142214,2895401,0
2142689,2895390,0
2142689,2895396,0
2142689,2895398,0
2142689,2895401,0
2143356,2895389,0
2143356,2895396,0
2143356,2895400,0
2143356,2895401,0
2142307,2895390,0
2142307,2895397,0
2142307,2895400,0
2142307,2895401,0
2142949,2895389,0
2142949,2895396,0
2142949,2895400,0
2142949,2895401,0
2142542,2895390,0
2142542,2895396,0
2142542,2895400,0
2142542,2895401,0
2143168,2895389,0
2143168,2895396,0
2143168,2895398,0
2143168,2895401,0
2142786,2895390,0
2142786,2895397,0
2142786,2895398,0
2142786,2895401,0
2143428,2895389,0
2143428,2895397,0
2143428,2895398,0
2143428,2895401,0
2142379,2895389,0
2142379,2895396,0
2142379,2895398,0
2142379,2895401,0
2143021,2895390,0
2143021,2895397,0
2143021,2895398,0
2143021,2895401,0
2142614,2895389,0
2142614,2895397,0
2142614,2895398,0
2142614,2895401,0
2143265,2895389,0
2143265,2895396,0
2143265,2895400,0
2143265,2895401,0
2142216,2895390,0
2142216,2895397,0
2142216,2895400,0
2142216,2895401,0
2142858,2895389,0
2142858,2895396,0
2142858,2895399,0
2142858,2895401,0
2142707,2895390,0
2142707,2895396,0
2142707,2895399,0
2142707,2895401,0
2142544,2895390,0
2142544,2895397,0
2142544,2895400,0
2142544,2895401,0
2143186,2895389,0
2143186,2895396,0
2143186,2895400,0
2143186,2895401,0
2144558,2895389,0
2144558,2895397,0
2144558,2895399,0
2144558,2895401,0
2142804,2895390,0
2142804,2895396,0
2142804,2895399,0
2142804,2895401,0
2142397,2895390,0
2142397,2895397,0
2142397,2895400,0
2142397,2895401,0
2143039,2895389,0
2143039,2895396,0
2143039,2895400,0
2143039,2895401,0
2142616,2895390,0
2142616,2895396,0
2142616,2895399,0
2142616,2895401,0
2143283,2895390,0
2143283,2895396,0
2143283,2895398,0
2143283,2895401,0
2142234,2895389,0
2142234,2895397,0
2142234,2895399,0
2142234,2895401,0
2142876,2895389,0
2142876,2895397,0
2142876,2895398,0
2142876,2895401,0
2142469,2895389,0
2142469,2895396,0
2142469,2895398,0
2142469,2895401,0
2143111,2895389,0
2143111,2895397,0
2143111,2895400,0
2143111,2895401,0
2142969,2895390,0
2142969,2895397,0
2142969,2895400,0
2142969,2895401,0
2142562,2895389,0
2142562,2895396,0
2142562,2895398,0
2142562,2895401,0
2142822,2895390,0
2142822,2895397,0
2142822,2895400,0
2142822,2895401,0
2143448,2895389,0
2143448,2895396,0
2143448,2895398,0
2143448,2895401,0
2142415,2895389,0
2142415,2895397,0
2142415,2895400,0
2142415,2895401,0
2143041,2895389,0
2143041,2895396,0
2143041,2895400,0
2143041,2895401,0
2142634,2895389,0
2142634,2895397,0
2142634,2895400,0
2142634,2895401,0
2143301,2895389,0
2143301,2895396,0
2143301,2895398,0
2143301,2895401,0
2142894,2895389,0
2142894,2895397,0
2142894,2895399,0
2142894,2895401,0
2142164,2895389,0
2142164,2895396,0
2142164,2895398,0
2142164,2895401,0
2144506,2895390,0
2144506,2895397,0
2144506,2895399,0
2144506,2895401,0
2142487,2895389,0
2142487,2895396,0
2142487,2895399,0
2142487,2895401,0
2142731,2895390,0
2142731,2895397,0
2142731,2895399,0
2142731,2895401,0
2143373,2895390,0
2143373,2895397,0
2143373,2895398,0
2143373,2895401,0
2142580,2895389,0
2142580,2895397,0
2142580,2895398,0
2142580,2895401,0
2142824,2895390,0
2142824,2895396,0
2142824,2895400,0
2142824,2895401,0
2143466,2895389,0
2143466,2895396,0
2143466,2895398,0
2143466,2895401,0
2143059,2895389,0
2143059,2895397,0
2143059,2895399,0
2143059,2895401,0
2142652,2895389,0
2142652,2895396,0
2142652,2895399,0
2142652,2895401,0
2143319,2895389,0
2143319,2895396,0
2143319,2895400,0
2143319,2895401,0
2142270,2895389,0
2142270,2895397,0
2142270,2895398,0
2142270,2895401,0
2142896,2895389,0
2142896,2895396,0
2142896,2895400,0
2142896,2895401,0
2142489,2895390,0
2142489,2895397,0
2142489,2895399,0
2142489,2895401,0
2143131,2895389,0
2143131,2895396,0
2143131,2895398,0
2143131,2895401,0
2142749,2895389,0
2142749,2895396,0
2142749,2895400,0
2142749,2895401,0
2143391,2895389,0
2143391,2895397,0
2143391,2895399,0
2143391,2895401,0
2142342,2895390,0
2142342,2895396,0
2142342,2895399,0
2142342,2895401,0
2143224,2895390,0
2143224,2895397,0
2143224,2895398,0
2143224,2895401,0
2142842,2895389,0
2142842,2895396,0
2142842,2895400,0
2142842,2895401,0
2143484,2895389,0
2143484,2895396,0
2143484,2895399,0
2143484,2895401,0
2142435,2895390,0
2142435,2895397,0
2142435,2895399,0
2142435,2895401,0
2143077,2895389,0
2143077,2895396,0
2143077,2895399,0
2143077,2895401,0
2142670,2895390,0
2142670,2895396,0
2142670,2895399,0
2142670,2895401,0
2143321,2895390,0
2143321,2895397,0
2143321,2895400,0
2143321,2895401,0
2142272,2895389,0
2142272,2895397,0
2142272,2895400,0
2142272,2895401,0
2142914,2895389,0
2142914,2895396,0
2142914,2895400,0
2142914,2895401,0
2142184,2895390,0
2142184,2895396,0
2142184,2895400,0
2142184,2895401,1
2142507,2895389,0
2142507,2895397,0
2142507,2895398,0
2142507,2895401,0
2085805,2895390,0
2085805,2895396,0
2085805,2895400,0
2085805,2895401,0
2143149,2895389,0
2143149,2895396,0
2143149,2895400,0
2143149,2895401,0
2142767,2895390,0
2142767,2895397,0
2142767,2895399,0
2142767,2895401,0
2143393,2895389,0
2143393,2895397,0
2143393,2895400,0
2143393,2895401,1
2142344,2895389,0
2142344,2895397,0
2142344,2895399,0
2142344,2895401,0
2142986,2895390,0
2142986,2895396,0
2142986,2895398,0
2142986,2895401,0
2143246,2895389,0
2143246,2895397,0
2143246,2895399,0
2143246,2895401,0
2142453,2895390,0
2142453,2895397,0
2142453,2895398,0
2142453,2895401,0
2143095,2895390,0
2143095,2895396,0
2143095,2895398,0
2143095,2895401,0
2142672,2895389,0
2142672,2895397,0
2142672,2895398,0
2142672,2895401,0
2135147,2895390,0
2135147,2895397,0
2135147,2895398,0
2135147,2895401,0
2143339,2895389,0
2143339,2895397,0
2143339,2895398,0
2143339,2895401,0
2142290,2895389,0
2142290,2895396,0
2142290,2895399,0
2142290,2895401,0
2142932,2895389,0
2142932,2895397,0
2142932,2895399,0
2142932,2895401,0
2142202,2895390,0
2142202,2895397,0
2142202,2895400,0
2142202,2895401,0
2142525,2895390,0
2142525,2895397,0
2142525,2895400,0
2142525,2895401,0
2143167,2895389,0
2143167,2895396,0
2143167,2895398,0
2143167,2895401,0
2142769,2895390,0
2142769,2895396,0
2142769,2895398,0
2142769,2895401,0
2143411,2895389,0
2143411,2895396,0
2143411,2895400,0
2143411,2895401,0
2142362,2895390,0
2142362,2895397,0
2142362,2895399,0
2142362,2895401,0
2143004,2895389,0
2143004,2895396,0
2143004,2895398,0
2143004,2895401,0
2142597,2895390,0
2142597,2895397,0
2142597,2895400,0
2142597,2895401,0
2143248,2895390,0
2143248,2895397,0
2143248,2895399,0
2143248,2895401,0
2142215,2895389,0
2142215,2895396,0
2142215,2895398,0
2142215,2895401,0
2143097,2895390,0
2143097,2895396,0
2143097,2895399,0
2143097,2895401,0
2142690,2895390,0
2142690,2895396,0
2142690,2895399,0
2142690,2895401,0
2143357,2895389,0
2143357,2895396,0
2143357,2895398,0
2143357,2895401,0
2142308,2895389,0
2142308,2895396,0
2142308,2895398,0
2142308,2895401,0
2142950,2895389,0
2142950,2895397,0
2142950,2895400,0
2142950,2895401,0
2142543,2895389,0
2142543,2895397,0
2142543,2895399,0
2142543,2895401,0
2144218,2895390,0
2144218,2895397,0
2144218,2895398,0
2144218,2895401,0
2143169,2895390,0
2143169,2895396,0
2143169,2895400,0
2143169,2895401,0
2142787,2895389,0
2142787,2895397,0
2142787,2895400,0
2142787,2895401,0
2143429,2895390,0
2143429,2895397,1
2143429,2895400,0
2143429,2895401,0
2142380,2895390,0
2142380,2895397,0
2142380,2895400,0
2142380,2895401,0
2143022,2895389,0
2143022,2895396,0
2143022,2895400,0
2143022,2895401,0
2075065,2895389,0
2075065,2895397,0
2075065,2895399,0
2075065,2895401,1
2142615,2895390,0
2142615,2895397,0
2142615,2895398,0
2142615,2895401,0
2143266,2895389,0
2143266,2895396,0
2143266,2895400,0
2143266,2895401,0
2142217,2895390,0
2142217,2895397,0
2142217,2895398,0
2142217,2895401,0
2142859,2895390,0
2142859,2895397,0
2142859,2895398,0
2142859,2895401,0
2142708,2895389,0
2142708,2895397,0
2142708,2895399,0
2142708,2895401,0
2142326,2895390,0
2142326,2895396,0
2142326,2895400,0
2142326,2895401,0
2142952,2895389,0
2142952,2895397,0
2142952,2895398,0
2142952,2895401,0
2143594,2895389,0
2143594,2895396,0
2143594,2895398,0
2143594,2895401,0
2142545,2895390,0
2142545,2895396,0
2142545,2895400,0
2142545,2895401,0
2143187,2895389,0
2143187,2895397,0
2143187,2895398,0
2143187,2895401,0
2142805,2895390,0
2142805,2895396,0
2142805,2895400,0
2142805,2895401,0
2143447,2895389,0
2143447,2895396,0
2143447,2895400,0
2143447,2895401,0
2142398,2895390,0
2142398,2895397,0
2142398,2895400,0
2142398,2895401,0
2143024,2895390,0
2143024,2895396,0
2143024,2895400,0
2143024,2895401,0
2142617,2895390,0
2142617,2895396,0
2142617,2895398,0
2142617,2895401,0
2143284,2895390,0
2143284,2895396,0
2143284,2895398,0
2143284,2895401,0
2142235,2895390,0
2142235,2895396,0
2142235,2895399,0
2142235,2895401,0
2142877,2895389,0
2142877,2895396,0
2142877,2895400,0
2142877,2895401,0
2142470,2895389,0
2142470,2895397,0
2142470,2895400,0
2142470,2895401,0
2142970,2895390,0
2142970,2895396,0
2142970,2895399,0
2142970,2895401,0
2142563,2895389,0
2142563,2895396,0
2142563,2895400,0
2142563,2895401,0
2143205,2895389,0
2143205,2895396,0
2143205,2895398,0
2143205,2895401,0
2142823,2895389,0
2142823,2895396,0
2142823,2895399,0
2142823,2895401,0
2143449,2895390,0
2143449,2895396,0
2143449,2895399,0
2143449,2895401,0
2142400,2895389,0
2142400,2895396,0
2142400,2895398,0
2142400,2895401,0
2143042,2895390,0
2143042,2895397,1
2143042,2895398,0
2143042,2895401,0
2142635,2895390,0
2142635,2895396,0
2142635,2895399,0
2142635,2895401,0
2143302,2895389,0
2143302,2895397,0
2143302,2895398,0
2143302,2895401,1
2142253,2895389,0
2142253,2895396,0
2142253,2895399,0
2142253,2895401,0
2142895,2895389,0
2142895,2895396,0
2142895,2895400,0
2142895,2895401,1
2142165,2895389,0
2142165,2895396,0
2142165,2895400,0
2142165,2895401,0
2142472,2895389,0
2142472,2895397,0
2142472,2895399,0
2142472,2895401,0
2143114,2895389,0
2143114,2895397,0
2143114,2895398,0
2143114,2895401,0
2142732,2895389,0
2142732,2895397,0
2142732,2895400,0
2142732,2895401,0
2143374,2895389,0
2143374,2895397,0
2143374,2895400,0
2143374,2895401,0
2142581,2895390,0
2142581,2895397,0
2142581,2895398,0
2142581,2895401,0
2143223,2895389,0
2143223,2895397,0
2143223,2895399,0
2143223,2895401,0
2075010,2895390,0
2075010,2895396,0
2075010,2895399,0
2075010,2895401,0
2142825,2895389,0
2142825,2895396,0
2142825,2895398,0
2142825,2895401,0
2143467,2895390,0
2143467,2895396,0
2143467,2895398,0
2143467,2895401,0
2095687,2895390,0
2095687,2895397,0
2095687,2895399,0
2095687,2895401,0
2142418,2895390,0
2142418,2895397,0
2142418,2895399,0
2142418,2895401,0
2143304,2895390,0
2143304,2895397,0
2143304,2895400,0
2143304,2895401,0
2142271,2895389,0
2142271,2895396,0
2142271,2895399,0
2142271,2895401,0
2142897,2895390,0
2142897,2895397,0
2142897,2895400,0
2142897,2895401,0
2142183,2895389,0
2142183,2895396,0
2142183,2895400,0
2142183,2895401,0
2142490,2895389,0
2142490,2895396,0
2142490,2895398,0
2142490,2895401,0
2110364,2895390,0
2110364,2895397,0
2110364,2895399,0
2110364,2895401,0
2143132,2895389,1
2143132,2895397,0
2143132,2895398,0
2143132,2895401,0
2142750,2895389,0
2142750,2895396,0
2142750,2895400,0
2142750,2895401,0
2143376,2895390,0
2143376,2895396,0
2143376,2895400,0
2143376,2895401,0
2142343,2895390,0
2142343,2895397,0
2142343,2895400,0
2142343,2895401,0
2143225,2895389,0
2143225,2895396,0
2143225,2895400,0
2143225,2895401,0
2142843,2895389,0
2142843,2895397,0
2142843,2895398,0
2142843,2895401,0
2143485,2895389,0
2143485,2895397,0
2143485,2895400,0
2143485,2895401,0
2142436,2895390,0
2142436,2895396,0
2142436,2895400,0
2142436,2895401,0
2143078,2895389,0
2143078,2895397,0
2143078,2895400,0
2143078,2895401,0
2142671,2895390,0
2142671,2895396,0
2142671,2895400,0
2142671,2895401,0
2143322,2895389,0
2143322,2895396,0
2143322,2895398,0
2143322,2895401,1
2124533,2895390,0
2124533,2895396,1
2124533,2895398,0
2124533,2895401,0
2142273,2895389,0
2142273,2895397,0
2142273,2895400,0
2142273,2895401,0
2142915,2895389,0
2142915,2895396,0
2142915,2895398,0
2142915,2895401,0
2142185,2895390,0
2142185,2895396,0
2142185,2895399,0
2142185,2895401,0
2142508,2895390,0
2142508,2895396,0
2142508,2895400,0
2142508,2895401,0
2143150,2895389,0
2143150,2895396,0
2143150,2895399,0
2143150,2895401,0
2142752,2895390,0
2142752,2895397,0
2142752,2895399,0
2142752,2895401,0
2143394,2895389,0
2143394,2895397,0
2143394,2895398,0
2143394,2895401,0
2142345,2895390,0
2142345,2895396,0
2142345,2895398,0
2142345,2895401,1
2143247,2895389,0
2143247,2895396,0
2143247,2895400,0
2143247,2895401,0
2142454,2895389,0
2142454,2895396,0
2142454,2895398,0
2142454,2895401,0
2143080,2895389,0
2143080,2895397,0
2143080,2895400,0
2143080,2895401,0
2142673,2895389,0
2142673,2895396,0
2142673,2895398,0
2142673,2895401,0
2143340,2895390,0
2143340,2895396,0
2143340,2895399,0
2143340,2895401,0
2142291,2895389,0
2142291,2895397,0
2142291,2895398,0
2142291,2895401,0
2142933,2895390,0
2142933,2895396,0
2142933,2895400,0
2142933,2895401,0
2142203,2895389,0
2142203,2895397,0
2142203,2895400,0
2142203,2895401,0
2142526,2895389,0
2142526,2895397,0
2142526,2895399,0
2142526,2895401,0
2143152,2895389,1
2143152,2895396,0
2143152,2895399,0
2143152,2895401,0
2142770,2895389,0
2142770,2895396,0
2142770,2895398,0
2142770,2895401,0
2143412,2895389,0
2143412,2895396,0
2143412,2895399,0
2143412,2895401,0
2142363,2895389,0
2142363,2895397,0
2142363,2895400,0
2142363,2895401,0
2143005,2895389,0
2143005,2895396,0
2143005,2895400,0
2143005,2895401,0
2142598,2895390,0
2142598,2895396,0
2142598,2895398,0
2142598,2895401,0
2143249,2895390,0
2143249,2895397,0
2143249,2895400,0
2143249,2895401,0
2142456,2895390,0
2142456,2895396,0
2142456,2895398,0
2142456,2895401,0
2143098,2895389,0
2143098,2895397,0
2143098,2895399,0
2143098,2895401,0
2142691,2895389,0
2142691,2895396,0
2142691,2895399,0
2142691,2895401,0
2143358,2895390,0
2143358,2895397,0
2143358,2895400,0
2143358,2895401,0
2080202,2895389,0
2080202,2895396,0
2080202,2895399,0
2080202,2895401,0
2142309,2895390,0
2142309,2895397,0
2142309,2895399,0
2142309,2895401,0
2142951,2895389,0
2142951,2895396,0
2142951,2895398,0
2142951,2895401,1
2142528,2895389,0
2142528,2895397,0
2142528,2895400,0
2142528,2895401,0
2143170,2895389,0
2143170,2895397,1
2143170,2895400,0
2143170,2895401,0
2142788,2895390,0
2142788,2895396,0
2142788,2895399,0
2142788,2895401,0
2143430,2895390,0
2143430,2895396,0
2143430,2895399,0
2143430,2895401,0
2142381,2895389,0
2142381,2895397,0
2142381,2895400,0
2142381,2895401,0
2143023,2895390,0
2143023,2895396,0
2143023,2895400,0
2143023,2895401,0
2142600,2895389,0
2142600,2895396,0
2142600,2895400,0
2142600,2895401,0
2143267,2895390,0
2143267,2895396,0
2143267,2895400,0
2143267,2895401,0
2142218,2895390,0
2142218,2895397,0
2142218,2895400,0
2142218,2895401,0
2142860,2895389,0
2142860,2895397,0
2142860,2895400,0
2142860,2895401,0
2142709,2895389,0
2142709,2895396,0
2142709,2895399,0
2142709,2895401,0
2142327,2895390,0
2142327,2895397,0
2142327,2895400,0
2142327,2895401,0
2142953,2895389,0
2142953,2895396,0
2142953,2895400,0
2142953,2895401,0
2123908,2895389,0
2123908,2895397,0
2123908,2895398,0
2123908,2895401,0
2142546,2895390,0
2142546,2895396,0
2142546,2895400,0
2142546,2895401,0
2143188,2895389,0
2143188,2895397,0
2143188,2895399,0
2143188,2895401,0
2142806,2895390,0
2142806,2895397,0
2142806,2895399,0
2142806,2895401,0
2143432,2895390,0
2143432,2895397,0
2143432,2895398,0
2143432,2895401,0
2142399,2895390,0
2142399,2895397,0
2142399,2895400,0
2142399,2895401,0
2143025,2895389,0
2143025,2895397,0
2143025,2895398,0
2143025,2895401,0
2142618,2895389,0
2142618,2895397,0
2142618,2895399,0
2142618,2895401,0
2143285,2895389,0
2143285,2895397,0
2143285,2895398,0
2143285,2895401,0
2142236,2895390,0
2142236,2895396,0
2142236,2895400,0
2142236,2895401,0
2142878,2895390,0
2142878,2895396,0
2142878,2895400,0
2142878,2895401,0
2142471,2895389,0
2142471,2895397,0
2142471,2895398,0
2142471,2895401,0
2142971,2895389,0
2142971,2895396,0
2142971,2895399,0
